Date,Record Number,Record Type,Description,Project Name,Status,Short Notes
8/16/2019,BCP2019-080487,Building - Construction Permit,"Online Permit - Building 125-127 Shingle Roof Replacement, 79 SQTAMKO shingles FL18355-R4 and Dupont UL FL20876-R1",Royal Breeze 125-127,Completed,Roof
8/16/2019,BCP2019-080486,Building - Construction Permit,"Online Permit - Building 121-123 Shingle Roof Replacement, 79 SQTAMKO shingles FL18355-R4 and Dupont UL FL20876-R1",Royal Breeze 121-123,Completed,Roof
8/16/2019,BCP2019-060804A,Building - Amendment,PRIVATE PROVIDER PAPERWORK & AMENDMENT,BAYCARE,Completed,undefined
8/15/2019,SWO2019-08024,Building/Enforcement/Stop Work Order/SWO,**3X FEE**-A TRENCH WAS DUG AND IT IS BEING CONNECTED TO THE SEWER / NO PERMIT,,No Violation,undefined
8/15/2019,SWO2019-08023,Building/Enforcement/Stop Work Order/SWO,"**3X FEE**-BROKING UP DRIVEWAY FROM STREET TO SIDEWALK AND FROM SIDEWALK TO GARAGE; ALSO CONCRETE PATH TO FRONT STOOP, NEW WINDOWS.",,No Violation,undefined
8/15/2019,SGN2019-08007,Building - Sign,INSTALL BOX SIGN 12' WIDTH 2' HEIGHT,SCRUB A DUB CAR WASH,Void,undefined
8/15/2019,BCP2019-080483,Building - Over the Counter Permit,Online Permit - Electrical - Replace 100 amp main breaker panel. Install surge protection. (Change Panel Box),Widger panel,Completed,Electrical
8/15/2019,BCP2019-080482,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Equal change out 4 ton 16 seer HP Split system w/7.5 kw heat (Air Handler,Condenser)",Kippenberger,Completed,A/C Change Out
8/15/2019,BCP2019-080477,Building - Over the Counter Permit,"SWO2019-07007--  MOVE SWITCHES AND PLUGS DUE TO NON-LOAD BEARING WALLS BEING REMOVED.  MOVE SWITCH FOR DINING ROOM & KITCHEN  LIGHT.  MOVE PLUG FOR REFRIGERATOR, DISH WASHER AND DISPOSAL. DEMO 3 PLUGS.  MOVE 5 GFI PLUGS IN THE KITCHEN.  RUN 1 PVC UG TO FEED KITCHEN ISLAND.",FELIPE HERNANDEZ ALDAMA,Completed,Electrical
8/15/2019,BCP2019-080468,Building - Over the Counter Permit,"Online Permit - A/C Change Out - C/O 3T CONDENSER, AIR HANDLER W/10KW HTR, DISC BOX & BREAKER. AMERICAN STANDARD/15 SEER/ARI#7985234COND M#4A7A4036 ?�AH M#TMM5AOB36 (Air Handler,Condenser)",COYLE,Completed,A/C Change Out
8/15/2019,BCP2019-080450,Building - Over the Counter Permit,Online Permit - Water Service - run water line to new water meter,Alvarez,Completed,Water Service
8/15/2019,BCP2019-080448,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Install a Trane 3.5-ton 42,000BTU 7.5 KW heater. Seer 15 HSPF 8.5 A/H M#4WCY5042A1000A Package unit. (Package Unit)",Gerald Miller,Completed,A/C Change Out
8/15/2019,BCP2019-080447,Building - Over the Counter Permit,EXISTING TANK AND EXISTING PIPING TO BBQ AND CONNECT. PIPE FROM EXISTING GENERATOR TO BBQ AND CONNECT,CHARLES K FRIEDMAN,Completed,Gas Line
8/15/2019,BCP2019-080444,Building - Over the Counter Permit,Online Permit - Electrical - Install new 30 Amp 240 Volt Lift Circuit. GFCI protected. Wire 10k boat lift.,Lori Stopper Lift,Completed,Electrical
8/15/2019,BCP2019-080442,Building - Over the Counter Permit,"Online Permit - A/C Change Out - EQUAL CHANGE OUT NO ELECTRIC, 2.5 TON CONDENSER & AIR HANDLER, 16 SEER, 8KW. (Air Handler,Condenser)",FORSYTH,Completed,A/C Change Out
8/15/2019,BCP2019-080440,Building - Over the Counter Permit,"Online Permit - A/C Change Out - CHANGE OUT, WITH ELECTRIC, 2 TON CONDENSER & AIR HANDLER, 14.0 SEER, 5KW. (Air Handler,Condenser), (ADDED LICENSE #EC13006994)",JASON,Completed,A/C Change Out
8/15/2019,BCP2019-080439,Building - Over the Counter Permit,"Online Permit - A/C Change Out - EQUAL CHANGE OUT, NO ELECTRIC, 3.5 TON CONDENSER & AIR HANDLER, 16.0 SEER, 5KW. (Air Handler,Condenser)",COLE,Completed,A/C Change Out
8/15/2019,BCP2019-080436,Building - Over the Counter Permit,Online Permit - A/C Change Out - E/C/O OF A 2 TON W/ 8 KW HEAT,AVDIC,Completed,A/C Change Out
8/15/2019,BCP2019-080435,Building - Over the Counter Permit,"Online Permit - A/C Change Out - ECO of 2.5 ton split system straight cool, with 8kw heat. 4TTR4030,TMM4A0B30 (Air Handler,Condenser)",Tsantes,Completed,A/C Change Out
8/15/2019,BCP2019-080431,Building - Over the Counter Permit,REPLACE WATER HEATER,"RICHTER, ANNA",Completed,Water Heater Change Out
8/15/2019,BCP2019-080430,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Equal change out 21 ton 15.5 seer vertical s/c split system with 5 k. w. heat (Air Handler,Condenser)",732A,Completed,A/C Change Out
8/15/2019,BCP2019-080429,Building - Over the Counter Permit,"Online Permit - A/C Change Out - AC Change Out, 3 Ton, 14 Seer, HP, 5 KW (Air Handler,Condenser)",WILLIAMS,Completed,A/C Change Out
8/15/2019,HOU2019-00112,Building/Enforcement/Housing/HOU,"TOO MANY PEOPLE LIVING HERE- OVER 15 PEOPLE AND 8 CARS BETWEEN DRIVEWAY AND STREET, ONLY 576 SQUARE FOOT PROPERTY",,No Violation,undefined
8/15/2019,FIR2019-08027,Building - Fire,MODIFY EXISTING SPRINKLER SYSTEM,REGYMEN FITNESS,Completed,Fire Sprinkler
8/15/2019,BCP2019-080484,Building - Construction Permit,Online Permit - <$300K Tile Roof Replacement- Install SA CertainTeed modified roofing system. Tear off modified Bitumen roof and replace with self adhering modify with tapered system. Remove existing tile and replace with new tile.PA-FL#7473-R8 Eagle Roofing TilesPA-FL#5259-R28 Polyglass UnderlaymentPA-FL#2533-R23 Modified Bitumen Roof SystemPA-FL#22525-R3 Roof Tile Adhesives# of Squares-12Pitch-5/12,848 Eldorado Tile Re-Roof,Completed,Roof
8/15/2019,BCP2019-080481,Building - Construction Permit,"Online Permit -<$300K TEAR OFF OLD ROOF TO BARE WOOD, NAIL DECK TO CODE, INSTALL PEEL AND STICK UNDERLAYMENT AN ASPHALT SHINGLES",OSVALDO PIEDRA,Completed,Roof
8/15/2019,BCP2019-080480,Building - Construction Permit,"Online Permit - TEAR OFF OLD ROOF TO BARE WOOD, NAIL DECK TO CODE, PEEL AND STICK UNDERLAYMENT AND ASPHALT SHINGLES AND MOD BIT ON FLAT ROOF",GOODWILL,Completed,Roof
8/15/2019,BCP2019-080479,Building - Construction Permit,INSTALLATION OF HURRICANE FABRIC FOR (4) OPENINGS ON BACK LANAI (NO ELECTRIC),PETER,Completed,Replacement
8/15/2019,BCP2019-080478,Building - Construction Permit,"Online Permit -<$300K Re-roof, peel & stick underlayment (O/C #9777.1) dimensional shingles (CertainTeed #5444.1) 20 squares 4/12 pitch",Grandview,Completed,Roof
8/15/2019,BCP2019-080476,Building - Construction Permit,Online Permit -<$300K Install 30sq of shingle with GAF FL10124-R22 and Soprema underlayment FL2569-R15 with slope of 4/12. Along with installing 3sq flat roof with CertainTeed FL 2533-R22 and CertainTeed underlayment FL11288-R17 with slope of 0/12.,Albert,Completed,Roof
8/15/2019,BCP2019-080475,Building - Construction Permit,"REMOVE EXISTING ""STORM TECH"" DRAINAGE SYSTEM",SOMERSET BEACH CLUB,Active,Replacement
8/15/2019,BCP2019-080474,Building - Construction Permit,REMOVE / REPLACE ANTENNAS AND RADIOS,T-MOBILE,Completed,Replacement
8/15/2019,BCP2019-080473,Building - Construction Permit,Online Permit -<$300K TEAR OFF OLD ROOF TO BARE WOOD NAIL DECK TO CODE INSTALL PEEL AND STICK UNDERLAYMENT AND ASPHALT SHINGLES,JIM HALIOS,Completed,Roof
8/15/2019,BCP2019-080472,Building - Construction Permit,Online Permit -<$300K TEAR OFF OLD ROOF TO BARE WOOD NAIL DECK TI CODE INSTALL PEEL N STICK UNDERLAYMENT AND ASPHALT SHINGLES AND MOD BIT ON FLAT,KATHLEEN AGNEW,Completed,Roof
8/15/2019,BCP2019-080470,Building - Construction Permit,SHINGLE ROOF REPAIR 5' X 5' FL10124.1; FL2569.1,AMERITECH PROPERTY,Completed,Roof
8/15/2019,BCP2019-080469,Building - Construction Permit,"REPLACE APX 58' OF FACIA - CEDAR WOOD, PRIMED, VARIOUS LOCATIONS AROUND THE EAVES",WILLIAM D KIERNAN,Completed,Replacement
8/15/2019,BCP2019-080467,Building - Construction Permit,"BUMP MILL EDGES & PAVE --  2ND STREET AND 1/2 OF 1ST STREET, OFFICE STREET  & DRIVEWAY AT LOT #331",HAPPY TRAILS MOBILE HOME PARK,Completed,Parking
8/15/2019,BCP2019-080466,Building - Construction Permit,Online Permit - 35 SQ GTA FL 16709.1 TABLE A SBS-SA TEAR OFF FLAT ROOF TO BARE WOOD NAIL DECK TO CODEINSTALL SBS- SA MODIFIED BITUMEN OVER FLAT ROOF,MELISA FRENCH,Completed,Roof
8/15/2019,BCP2019-080465,Building - Construction Permit,REPLACE 9 WINDOWS S/S WITH IMPACT RESISTANT FL # 239.7,ODILON CHARREZ DE LA CRUZ,Completed,Replacement
8/15/2019,BCP2019-080464,Building - Construction Permit,Online Permit -<$300K TEAR OFF OLD ROOF TO BARE WOOD NAIL DECK TO CODE INSTALL PEEL AND STICK UNDERLAYMENT AND ASPHALT SHINGLES AND MOD BIT ON FLAT ROOF,CECILIA TORRES,Completed,Roof
8/15/2019,BCP2019-080463,Building - Construction Permit,Online Permit - OVER $300K Remove/replace underlayment (FL2569-R15) and Certainteed shingles (FL5444-R14) roof slope 4/12- 9 squares,"Eckstein, Patricia",Completed,Roof
8/15/2019,BCP2019-080462,Building - Construction Permit,INSTALL APPROXIMATELY 60 LINEAR FT OF NEW CORRUGATED VINYL SHEET PILING SEAWALL WITHIN 1 FT IN FRONT OF THE EXISTING. (PER SEALED ENGINEERED DRAWINGS),SEAWALL REPLACEMENT,Completed,Marine
8/15/2019,BCP2019-080461,Building - Construction Permit,"Online Permit - Installation of new 6,000 gallon UL-2085 AST for dispensing application (Diesel-Class IB)",KSK Marina,Additional Info Required,New
8/15/2019,BCP2019-080460,Building - Construction Permit,RE-ROOF HOME & DETACHED GARAGE. MODIFIED BIT ON ALL LOW SLOPE AREA FL#2533.1.  UNDER-LAYMENT ON ALL SLOPED AREA FL#2569.1 --  SHINGLES FL#10124.1 --17 SQ ON HOUSE AND 8 SQ ON DETACHED GARAGE,JUDY H RIVAIS,Completed,Roof
8/15/2019,BCP2019-080458,Building - Construction Permit,GARAGE CONVERSION; REMODEL (2) BATHROOMS; REPLACE KITCHEN CABINETS; FLOORING; PAINT FL # 14911.1 FL # 11968.1. IMPACT PROTECTION FOR WINDOWS AND SUBJECT TO SITE INSPECTIONS SINGLE FAMILY HOME,CRIXUS DEVELOPMENTS LLC,Completed,Remodel
8/15/2019,BCP2019-080457,Building - Construction Permit,INSTALL 68 LINEAR FT OF 6 FT VINYL FENCE (09/04/2019 changed amount of LF to be installed to 68'),"BAUCIC, REINELDA",Completed,Fence
8/15/2019,BCP2019-080456,Building - Construction Permit,INSTALL & WIRE 4 MOTORIZED ROLL DOWN HURRICANE SHUTTERS.  FL#5013.7,HELEN J KURE,Completed,Replacement
8/15/2019,BCP2019-080455,Building - Construction Permit,"NON SUB IMPROVEMENT++++DEMO EXISTING ROOM, REBUILD WITH NEW AND ADDITION OF DRIVEWAYNOA17-0630.05, NOA17-0420.07","MCNEELY, PAUL",Completed,Addition
8/15/2019,BCP2019-080454,Building - Construction Permit,REPLACE (2) WINDOWS SIZE FOR SIZE WITH NEW IMPACT WINDOWS (FL#1844.3),EYERMANN,Completed,Replacement
8/15/2019,BCP2019-080453,Building - Construction Permit,Online Permit - c/o w/ electric 7.5 ton package unit w/ 16 kw heater located on the roof Jim Kenney Electric will reconnect package unitCarrier 50HC-D08A2B5(ADDED LICENSE #EC0003101 12/30/2019),Dr Matthew Kramp,Completed,A/C Change Out
8/15/2019,BCP2019-080452,Building - Construction Permit,REMOVE & REPLACE FRONT DOOR SIZE FOR SIZE WITH IMPACT FL#14569.4,TUNC KORUN,Completed,Replacement
8/15/2019,BCP2019-080451,Building - Construction Permit,REMODEL OF MASTER SUITE. REMODEL GUEST BEDROOM. ADDING ENSUITE BATH TO GUEST ROOM. (NO STRUCUTURAL CHANGES BEING MADE),"FITZSIMONS, CYNTHIA",Completed,Remodel
8/15/2019,BCP2019-080445,Building - Construction Permit,"RE-ROOF, 145SQ, PITCH 3/12, ROOF ASPHALT SHINGLES, FL16305.1, ROOF UNDERLAYMENT, FL12328.7",MADISON,Completed,Roof
8/15/2019,BCP2019-080443,Building - Construction Permit,REMOVE CIRCULAR CONCRETE DRIVEWAY AND REPLACE WITH PAVER DRIVEWAY,"CARLSON, TODD",Completed,Driveway
8/15/2019,BCP2019-080441,Building - Construction Permit,REMOVE CONCRETE DRIVEWAY  REPLACE WITH PAVERS ADD THREE FT TO LEFT SIDE,"MCLAY, TERESA",Completed,Driveway
8/15/2019,BCP2019-080438,Building - Construction Permit,Online Permit - INSTALLING A 5 TON 16 SEER  AMERICAN STANDARD S/C WITH 10KWA/H M#TEM6A0D60H51+TDRC/U M#4A7A6060J1,2764 SUNSET,Completed,A/C Change Out
8/15/2019,BCP2019-080437,Building - Construction Permit,"1. CONNECT CONDUIT TO PANEL. 2. PULL 120 VOLT 20 A CIRCUIT, 3- #10 TO CABINET. 3. WIRE RECEPTACLE IN CABINET & TERMINATE AT PANEL - SEE ATTACHED SITE DRAWINGS FOR LOCATIONS.",ROSS NORTON RECREATION CENTER,Completed,Replacement
8/15/2019,BCP2019-080434,Building - Construction Permit,"WIRE SUMP PUMP 170' - 1""  PVC COOPER. REPLACE 100 AMP OUTDOOR HOUSE PANEL SUBJECT TO SITE INSPECTION",CLEARWATER EAST,Completed,Replacement
8/15/2019,BCP2019-080433,Building - Construction Permit,KITCHEN BATH REMODEL,MARY WARING,Completed,Remodel
8/15/2019,BCP2019-080432,Building - Construction Permit,Online Permit - Garage Door Replacement �?? Same Size 16x7 (FL #9174.4),Stenger,Completed,"Windows, Doors and Garage Doors"
8/15/2019,BCP2018-060201C,Building - Amendment,EQUIPMENT CHANGE OF FOOT PRINT OF APPLIANCE LOCATIONS,TEQUILA'S MEXICAN GRILL & CATINA,Completed,undefined
8/15/2019,BCP2017-11399C,Building - Amendment,"CHANGES TO HOOD, GOING TO FLAMEBAR FOR TWO HOUR RATING",BLACK BRICK TAVERN,Completed,undefined
8/15/2019,BCP2019-010283A,Building - Amendment,"EXPAND GARAGE FROM 24' X 24' TO 24' X 30'  fl11517.2, fl11092.2, fl14887.2",1000 BAY ESPLANADE,Completed,undefined
8/15/2019,BCP2019-040044C,Building - Amendment,FRAMING REVISIONS,MODIN RESIDENCE,Completed,undefined
8/14/2019,SWO2019-08022,Building/Enforcement/Stop Work Order/SWO,"**3X FEE**-INTERIOR GUT, WINDOWS WERE COVERED SO THAT YOU CANNOT SEE ALL OF THE CONSTRUCTION BEING DONE ON THE INSIDE. NO PERMITS, WORKS THERE DAILY.",,No Violation,undefined
8/14/2019,SWO2019-08021,Building/Enforcement/Stop Work Order/SWO,"**3X FEE**-SHED BUILT IN BACKYARD WITH ELECTRIC.  NO PERMITS, MAY NOT MEET SETBACKS, ELECTRIC HAS BEEN FLICKERING AROUND IT, NEIGHBORS THINK IT WILL START A FIRE",,No Violation,undefined
8/14/2019,SWO2019-08020,Building/Enforcement/Stop Work Order/SWO,"PLEASE VERIFY IF ANY WORK WAS COMPLETED. BCP2019-070308 WAS VOIDED AFTER ISSUANCE PER CONTRACTOR LETTER STATING THE CUSTOMER CANCELLED THE JOB. SCOPE OF WORK IS ""replacing old wood fence with 194 ' of 6' white vinyl""",,No Violation,undefined
8/14/2019,BCP2019-080426,Building - Over the Counter Permit,Online Permit - A/C Change Out - HVAC ECO 3 ton 14 seer Lennox Package Unit 5 kw heat strip  LRP14HP36P (Package Unit),Nguyen,Completed,A/C Change Out
8/14/2019,BCP2019-080410,Building - Over the Counter Permit,Online Permit - A/C Change Out - EQUAL HVAC CHANGE OUT 5 TON 14 SEER (Air Handler),COUNTRYSIDE FOOT AND ANKLE,Completed,A/C Change Out
8/14/2019,BCP2019-080404,Building - Over the Counter Permit,"Online Permit - A/C Change Out - INSTALL RUUD COMMERCIAL PACKAGE UNIT 5 TON 3 PHASE 14 SEER , MANUAL FRESHAIR DAMPER, CURB OR CURB ADAPTER, THERMOSTAT AND DRAIN LINE (Package Unit)",Genius Inc,Completed,A/C Change Out
8/14/2019,BCP2019-080403,Building - Over the Counter Permit,TO RELOCATE 200 AMP SERVICE TO WP SERVICE,"HAMILTON-MULLIN, ERIN",Completed,Electrical
8/14/2019,BCP2019-080400,Building - Over the Counter Permit,TO CHANGE OUT 125 AMP FPE PANEL BOX TO 125 AMP CUTLER HAMMER PANEL & (3) MINI-SPLIT A/C,KIWI HARBOUR INVEST LLC/ JOHN MARIORTY,Completed,Electrical
8/14/2019,BCP2019-080391,Building - Over the Counter Permit,EQUAL CHANGE OUT,IMPERIAL GARDENS CO,Completed,A/C Change Out
8/14/2019,BCP2019-080390,Building - Over the Counter Permit,EQUAL CHANGE OUT,IMPERIAL GARDENS CO,Completed,A/C Change Out
8/14/2019,BCP2019-080385,Building - Over the Counter Permit,"Online Permit - Electrical - Replace up to 200A meterbase, update grounding sysyem.",Melinda Pecchiolli,Completed,Electrical
8/14/2019,BCP2019-080384,Building - Over the Counter Permit,EQUAL CHANGE OUT 1.5 TON CENTRAL AIR 5 KW HEAT AIR TEMP,"JOHNSON, RUBY",Completed,A/C Change Out
8/14/2019,FIR2017-10017A,Building - Fire,AS-BUILTS,1100 APEX,Completed,Fire Sprinkler
8/14/2019,BCP2019-080699,Building - Construction Permit,Online Permit <$300K Install 30sq of shingle with GAF FL10124-R22 and Soprema underlayment FL2569-R15 with slope of 4/12.,Walker,Completed,Roof
8/14/2019,BCP2019-080428,Building - Construction Permit,REMOVE & REPLACE SIZE FOR SIZE (2) WINDOWS WITH NEW IMPACT WINDOWS (FL#7058.2),PAULASKY,Completed,Replacement
8/14/2019,BCP2019-080427,Building - Construction Permit,"REMOVE & REPLACE SIZE FOR SIZE (6) WINDOWS WITH NEW IMPACT WINDOWS (FL#5419.1, FL#261.1, 7058.2)",ROSENFIELD,Completed,Replacement
8/14/2019,BCP2019-080425,Building - Construction Permit,"Online Permit - <300K re-roof, 17 squares of GAF 10124, synthetic felt 15216, pitch 4/12",on line permit,Completed,Roof
8/14/2019,BCP2019-080424,Building - Construction Permit,"REMOVE & REPLACE (2) DOORS & (2) WINDOWS WITH NEW IMPACT. (FL#1844.3, FL#21179.2)","ORR, TRINA",Completed,Replacement
8/14/2019,BCP2019-080423,Building - Construction Permit,REPLACE DOORS S/S FL17347.5 (1) IMPACT,LAURIE J REED,Completed,Replacement
8/14/2019,BCP2019-080422,Building - Construction Permit,"REMOVE & REPLACE SIZE FOR SIZE (7) NON-IMPACT WINDOWS & (7) FABRIC SHIELDS (FL#5167.1, FL#5179.4, FL#3227.1).ADD (2) NON IMPACT WINDOWS SIZE FOR SIZE WITH FABRIC SHIELD (FL#5177.2, FL#5179.4, FL#3227.1)",CALLAHAN,Completed,Replacement
8/14/2019,BCP2019-080421,Building - Construction Permit,REPLACE WINDOWS S/S FL5419.1; FL224.1 (8) IMPACT,JOHN J HAGGERTY,Completed,Replacement
8/14/2019,BCP2019-080420,Building - Construction Permit,REPLACE DOOR S/S FL21179.1,PETER C EELLS,Completed,Replacement
8/14/2019,BCP2019-080419,Building - Construction Permit,REPLACE WINDOWS AND DOOR S/S FL7058.2; FL261.1; FL1844.3; FL21179.2; FL330.3,GEORGE MASSELL II,Completed,Replacement
8/14/2019,BCP2019-080418,Building - Construction Permit,REMOVE & REPLACE 1 SGD AND 6 WINDOWS WITH IMPACT GLASS FL#251.10;  FL#239.7;  FL#242.7;  FL#243.9;  FL#261.1,ANGELA CYMBALUK,Completed,Replacement
8/14/2019,BCP2019-080417,Building - Construction Permit,"ADD ELECTRIC AND WATER TO EXISTING SHED, INSULATE WALL, WORKSHOP",POINTER,Active,Replacement
8/14/2019,BCP2019-080416,Building - Construction Permit,Online Permit - Replace (1) Existing Garage Door with a FL Approved Door. Door Install Only/Operator  Existing.Size: 16 X 7 FL#:14170.6,Hagenau/727-343-0300,Completed,"Windows, Doors and Garage Doors"
8/14/2019,BCP2019-080415,Building - Construction Permit,INSTALL SOLAR ELECTRIC SYSTEM,FLANERY,Completed,Replacement
8/14/2019,BCP2019-080414,Building - Construction Permit,Online Permit - SHINGLE RE-ROOFFLAT RE-ROOF WITH TAPERED ISO & TPO,FOLGER,Completed,Roof
8/14/2019,BCP2019-080413,Building - Construction Permit,REPLACE EXTERIOR DOOR S/S FL13541.2,****************,Completed,Replacement
8/14/2019,BCP2019-080411,Building - Construction Permit,INSTALLATION OF PHOTO VOLTAIC SOLAR PANELS ON ROOFTOP,"CAREY, RODGER",Completed,"New Accessory (Shed, Deck)"
8/14/2019,BCP2019-080409,Building - Construction Permit,INGROUND POOL,TARA CAMACHO,Completed,Pool - In Ground
8/14/2019,BCP2019-080407,Building - Construction Permit,"REPLACING (8) WINDOWS SIZE FOR SIZE (FL#10160.2, FL#5419.1)",RAMOS,Completed,Replacement
8/14/2019,BCP2019-080406,Building - Construction Permit,"REPLACE STORE FRONT WINDOWS, SIZE FOR SIZE, FL14218.4, FL16554.1",OSPREY BAY OUTDOORS,Completed,Replacement
8/14/2019,BCP2019-080405,Building - Construction Permit,REPLACE CORROSION DAMAGED 100-AMP ELECTRIC METER PEDESTAL PROVIDING POWER FOR WOW CCTV CABINET. PROJECT LOCATION ON UTILITY EASMENT BEHIND RESIDENCE.,WOW ELECTRIC METER PEDESTAL REPLACEMENT,Completed,Replacement
8/14/2019,BCP2019-080402,Building - Construction Permit,REPLACE CORROSION DAMAGED 100-AMP ELECTRIC METER PEDESTAL PROVIDING POWER FOR WOW CCTV CABINET. PROJECT LOCATION ON RIGHT-OF-WAY SOUTH OF RESIDENCE.,WOW ELECTRIC METER PEDESTAL REPLACEMENT,Completed,Replacement
8/14/2019,BCP2019-080401,Building - Construction Permit,RE-ROOF 10 SQ FL#10674.1;  FL#9777.1 (LESS THAN 300T),THOMAS G BATES,Completed,Roof
