Date,Record Number,Record Type,Description,Project Name,Status,Short Notes
4/14/2021,BCP2021-040471,Building - Construction Permit,"BATHROOM ADDITION : REMOVE WINDOW, ADD 2 X 6 FRAME WALL, ROOF, SHOWER, WATER CLOSET, LAVATORY, & ELECTRICAL",LUIS ANTONIO QUINONES,Revisions Needed,Addition
4/14/2021,BCP2021-040469,Building - Construction Permit,Online Permit - Mount Pool Solar panels flat to roof pitch. NO ELECTRIC,Putnam Mark,In Review,Other
4/14/2021,BCP2021-040467,Building - Construction Permit,Online Permit -<300k Install 25sq of shingle with GAF FL10124-R29 and Soprema underlayment FL2569-R21 with slope of4/12,barber,Active,Roof
4/14/2021,BCP2021-040466,Building - Construction Permit,"Online Permit - <300K, Re-roof 18 SQ Asphalt Shingles, FL.10674, FL.32344, FL.10758",Full RE-ROOF,Active,Roof
4/14/2021,BCP2021-040464,Building - Construction Permit,Online Permit - frame new wall and install 2 hurricane impact windows and 1 hurricane impact swing door,Engel,Revisions Needed,"Windows, Doors and Garage Doors"
4/14/2021,BCP2021-040462,Building - Construction Permit,INSTALL WOOD FENCE 6FT IN HEIGHT AND 281 LF. GOOD SIDE MUST FACE OUT,DANIEL WERBA,Completed,Fence
4/14/2021,BCP2021-040461,Building - Construction Permit,INSTALLATION OF 6.93 KW SOLAR SYSTEM,DAVID DUBE,Revisions Needed,Solar / Photovoltaic
4/14/2021,BCP2021-040459,Building - Construction Permit,"Online Permit - R/R 3 windows, size for size FL16177.1",34-96061 Rugino,Active,"Windows, Doors and Garage Doors"
4/14/2021,BCP2021-040458,Building - Construction Permit,"Online Permit - R/R 1 Window, 3 SGD, size for size, Impact FL11103.1, FL16177.1",Schmidt 34-93822,Active,"Windows, Doors and Garage Doors"
4/14/2021,BCP2021-040457,Building - Construction Permit,INSTALL WHITE VINYL PRIVACY FENCE 6FT IN HEIGHT AND 119 LF.,ROBERT AND MEGAN HOFFMAN,Revisions Needed,Fence
4/14/2021,BCP2021-040456,Building - Construction Permit,"Online Permit - Remove and replace, size for size, (1) entry door  FL# 15123.1",Krohn Residence,Active,"Windows, Doors and Garage Doors"
4/14/2021,BCP2021-040455,Building - Construction Permit,Online Permit - e/c/o C/U on ground - c/o A/H horiz in attic - 10KW - 14SEER,McCarren,Active,A/C Change Out
4/14/2021,BCP2021-040453,Building - Construction Permit,"Online Permit - <300k, Tear off and replace 24 square shingle 1 sq flat 4/12 pitch shingle=o.c. Dimensional fl10674.1 underlayment=o.c. Peel and stick fl9777.1 flat=2 [ply self adhering mod. Bit fl1654.1",Jennifer Lechner,Completed,Roof
4/14/2021,BCP2021-040452,Building - Construction Permit,Online Permit - changeout 200amp panel with grounding,Kelly Brown,Active,Electrical
4/14/2021,BCP2021-040451,Building - Construction Permit,Online Permit - equal c/o,Bartholmey 16631786,Received,A/C Change Out
4/14/2021,BCP2021-040450,Building - Construction Permit,"Online Permit - Re-pipe water lines, kitchen drain re-pipe, bathroom re-pipe, install shower pan","Headley, Bryant",Active,Remodel
4/14/2021,BCP2021-040448,Building - Construction Permit,Online Permit - Settlement/concrete repair,Walker Residence,Active,Other
4/14/2021,BCP2021-040447,Building - Construction Permit,Online Permit - Installation of Access control system,101 N Garden LLC,Revisions Needed,Electrical
4/14/2021,BCP2021-040446,Building - Construction Permit,Online Permit - install 8 windows and 1 door on existing porch,Baker,Additional Info Required,"Windows, Doors and Garage Doors"
4/14/2021,BCP2021-040445,Building - Construction Permit,Online Permit - Repipe,Haffelt Plumbing,Active,Repair
4/14/2021,BCP2021-040444,Building - Construction Permit,Online Permit - repipe on water lines,waterline repipe,Completed,Other
4/14/2021,BCP2021-040443,Building - Construction Permit,Online Permit - Install 30 lft of 6 ft vinyl fence w/ 1 gate,Douglas,Completed,Fence
4/14/2021,BCP2021-040438,Building - Construction Permit,Online Permit - replace 2 windows size for size with hurricane impact windows,Brubaker,Active,"Windows, Doors and Garage Doors"
4/14/2021,BCP2021-040436,Building - Construction Permit,Online Permit - Installing 105 feet 6'h PVC fence with 2 6'hx5'w gates and with 1 6'hx4'w gate and removing 8 feet of existing fence,Shannon Temming,Revisions Needed,Fence
4/14/2021,BCP2021-040434,Building - Construction Permit,"Online Permit - T/O SHINGLE ROOF, RE-NAIL DECK TO CODE, DRY IN WITH SOPREMA RESISTO (FL2569.1), INSTALL GAF ROYAL SOVEREIGN SHINGLES (FL10124.1). 16 SQ, 6/12, 1 STORY",WINDING WOOD 2742 HAVERHILL RE-ROOF,Active,Roof
4/14/2021,BCP2021-040433,Building - Construction Permit,"Online Permit - Master and Hall bath remodel. New shower area, vanity area and washer/dryer area. New plumbing (valves). New recessed lights.",Sette Residence,Active,Remodel
4/14/2021,BCP2020-070360A,Building - Plan Amendment Application (Online),Online Permit - This is a revision for work due to existing conditions and modifications that needed to be changed.,KITCHEN -- Plan Amendment(BCP2020-070360),In Review,Addition
4/14/2021,BCP2020-090761A,Building - Amendment,DETAILS OF FOOTING EXPANSION FOR COLUMN ADDITION WITH CONCRETE BLOCKS,FAIRFIELD INN,Completed,undefined
4/13/2021,SWO2021-04015,Building/Enforcement/Stop Work Order/SWO,**3X FEE**-Carport,,Received,undefined
4/13/2021,SWO2021-04014,Building/Enforcement/Stop Work Order/SWO,**3XFEE**-New gazebo.,,No Violation,undefined
4/13/2021,SWO2021-04013,Building/Enforcement/Stop Work Order/SWO,***3X FEE*** REMOVING ROOF WITHOUT PERMIT,,No Violation,undefined
4/13/2021,BCP2021-040422,Building - Over the Counter Permit,Online Permit - Electrical - replacing Federal Pacific panel (Change Panel Box),panel change,Active,Electrical
4/13/2021,BCP2021-040411,Building - Over the Counter Permit,Online Permit - Electrical - Power release request,Power Release,Active,Electrical
4/13/2021,BCP2021-040405,Building - Over the Counter Permit,"Online Permit - A/C Change Out - HVAC ECO 3 ton 16 seer Lennox with 4kw heat Outdoor: ML16XP1-036   Indoor: CBA27UHE-036 (Air Handler,Condenser)",Vivas,Active,A/C Change Out
4/13/2021,BCP2021-040392,Building - Over the Counter Permit,Online Permit - Electrical - E/C/O OF ELECTRICAL PERMIT,104437 R,Active,Electrical
4/13/2021,BCP2021-040390,Building - Over the Counter Permit,"Online Permit - A/C Change Out - EQUAL CHANGE OUT OF 2 TON ROOF PACKAGE UNIT (NO STRUCTURAL WORK), AHI 7501862, 14 SEER, NO KW, NO ELECTRIC. (Package Unit)",SCHROEDER,Active,A/C Change Out
4/13/2021,BCP2021-040389,Building - Over the Counter Permit,"Online Permit - A/C Change Out - ECO 2 TON TRANE HP - 4TWR4024G1000, TEM6A0B24H21S - AHRI # 8938849, SEER 14.5 (Air Handler,Condenser)",David Healy,Active,A/C Change Out
4/13/2021,BCP2021-040388,Building - Over the Counter Permit,"Online Permit - A/C Change Out - EQUAL CHANGE OUT, NO ELECTRIC, 3 TON CONDENSER AND AIR HANDLER, 15 SEER, 5KW. (Air Handler,Condenser)",WOGOMAN,Active,A/C Change Out
4/13/2021,HOU2021-00033,Building/Enforcement/Housing/HOU,LEAK IN CEILING FROM ROOF IN 2ND BEDROOM,,Active,undefined
4/13/2021,FIR2021-04016,Building - Fire,MODIFY EXISTING WET PIPE FIRE SPRINKLER SYSTEM IN THE FIRST FLOOR UTILITY ROOM.,THE HAMPTON AT CLEARWATER,Active,Fire Sprinkler
4/13/2021,FIR2021-04015,Building - Fire,INSTALL FIRE ALARM WORK BY REPLACING EXISTING SILENT KNIGHT WITH AN ADDRESSABLE NOTIFIER VOICE EVAC SYSTEM,LIGHT OF CHRIST CHURCH,In Review,Fire Alarm
4/13/2021,FIR2021-04014,Building - Fire,ADDING DEVICES TO EXISTING SYSTEM,WM 2081 FIRE,In Review,Fire Alarm
4/13/2021,FIR2021-04013,Building - Fire,INSTALLATION OF ADDITIONAL FIRE ALARM DEVICES TO EXISTING SYSTEM DUE TO TENANT IMPROVEMENTS. WORKING UNDER BLDG PERMIT #BCP2021-020048,FIVE BELOW,Review Approved,Fire Alarm
4/13/2021,FIR2021-04012,Building - Fire,FIRE PUMP CONTROL PANEL REPLACEMENT,CHALETS ON WHITE SANDS CONDO ASSN INC,Revisions Needed,Fire Sprinkler
4/13/2021,FIR2021-04011,Building - Fire,FIRE ALARM INSTALLATION,AEROSONIC CORP,In Review,Fire Alarm
4/13/2021,FIR2021-04010,Building - Fire,NEW FIRE SPRINKLERS THROUGHOUT GARAGE/APARTMENT,JADE GREEN,Review Approved,Fire Sprinkler
4/13/2021,FIR2021-04009,Building - Fire,NEW SPRINKLER SYSTEM IN EXISTING CONSTRUCTION.,ENTERPRISE HIGH SCHOOL,In Review,Fire Sprinkler
4/13/2021,BCP2021-040664,Building - Construction Permit,Online Permit - Flooring 2nd Level of Condo. Remove and replace fixtures and finishes in upstairs guest and master Baths,Bathrooms,Revisions Needed,Remodel
4/13/2021,BCP2021-040429,Building - Construction Permit,"Online Permit - 5 impact windows, size for size, fl 10160.2",Shoemaker,Active,"Windows, Doors and Garage Doors"
4/13/2021,BCP2021-040428,Building - Construction Permit,"Online Permit - 9 impact windows and 1 impact door, size for size, fl # 5419.1, fl # 5979.2",Repina,Active,"Windows, Doors and Garage Doors"
4/13/2021,BCP2021-040427,Building - Construction Permit,Online Permit - Install 20 amp 240v outlet at carport to plug car into,Outlet for vehicle,Revisions Needed,Electrical
4/13/2021,BCP2021-040426,Building - Construction Permit,"Online Permit - 13 impact windows, size for size, fl # 5419.1, fl # 15534.2, fl # 228.1",Chauncey,Active,"Windows, Doors and Garage Doors"
4/13/2021,BCP2021-040425,Building - Construction Permit,"Online Permit - 2 impact doors, size for size, fl # 17347.5, fl # 17347.13",Richardson,Active,"Windows, Doors and Garage Doors"
4/13/2021,BCP2021-040424,Building - Construction Permit,"Online Permit - Remove (2) existing windows. Saw cut CMU vertically on each side of M.O. Remove CMU, pour cells solid w/ concrete, Install a single and a French impact door and hardware. Finish interior and exterior to match existin.",Impact Doors,In Review,"Windows, Doors and Garage Doors"
4/13/2021,BCP2021-040423,Building - Construction Permit,Online Permit - Exterior Site Modifications Exterior Building Modifications Interior Building Modifications for New Office SpaceMEP Renovations,Search2Close,In Review,Remodel
4/13/2021,BCP2021-040421,Building - Construction Permit,KITCHEN REMODEL,ROBERTA CARD,In Review,Replacement
4/13/2021,BCP2021-040420,Building - Construction Permit,RENOVATION OF MASTER BATH AND SHOWER AREA,TODD QUINZI,Active,Replacement
4/13/2021,BCP2021-040419,Building - Construction Permit,REPLACE KITCHEN CABINETS KEEPING THE SAME LAYOUT. BRING KITCHEN ELECTRICAL UP TO CODE.,THERESA JULIAN,Review Approved,Replacement
4/13/2021,BCP2021-040418,Building - Construction Permit,Online Permit - replace 5 windows size for size with hurricane impact windows,Vankowski,Active,"Windows, Doors and Garage Doors"
4/13/2021,BCP2021-040417,Building - Construction Permit,"Online Permit - Equal AC Change Out one 2T Heat Pump Split System.  Trane.  Cond #4TWR7024, AH # TAM9A0B30, 5 KW Heater, 15.75 Seer, AHRI # 1093556.",Caro A/C Change Out,Completed,A/C Change Out
4/13/2021,BCP2021-040416,Building - Construction Permit,Owner can't do work see condition...cak .SWO2021-03034 - REPLACED OLD TERMITE RIDDEN WOOD BUILDING IN THE BACK OUTSIDE AND REPLACED WITH STUCCO,TONIE BURGOS,Review Approved,Replacement
4/13/2021,BCP2021-040415,Building - Construction Permit,Online Permit - <300K - RE-ROOF 30 SQS WITH OC SHINGLES (FL10674-R16) USING P&S UNDRL (FL5259-R32) PITCH 3/12 / RE-ROOF 8 SQS OF FLAT ROOF WITH ROLLED ROOFING (FL5680-R29),#20048 MCDONALD,Active,Roof
4/13/2021,BCP2021-040414,Building - Construction Permit,"Online Permit - ECO 5 TON TRANE HP - 4TTR6060J1000, TEM8A0C60V51D - AHRI # 10149839, SEER 15",Theodore Zaleski,Active,A/C Change Out
4/13/2021,BCP2021-040413,Building - Construction Permit,REMOVE AND REPLACE SCREEN ROOM W/SOLID ROOF ON EXISTING DECK,CYNTHIA E SIDES,Active,"New Accessory (Shed, Deck)"
4/13/2021,BCP2021-040412,Building - Construction Permit,SCREEN LANAI WALLS UNDER TRUSS ROOF ON EXISTING SLAB,RODGER CAREY,Active,"New Accessory (Shed, Deck)"
4/13/2021,BCP2021-040410,Building - Construction Permit,"Online Permit - Interior remodel of the condo to include kitchen, bathrooms, replace flooring and paint entire unit",Darling Condo Remodel,Revisions Needed,Remodel
4/13/2021,BCP2021-040409,Building - Construction Permit,"INSTALL VINYL FENCE, 6FT IN HEIGHT AND 117 LF.",TIM DUGAN,Active,Fence
4/13/2021,BCP2021-040408,Building - Construction Permit,"Online Permit -<300k remove existing and install new flat, 8sq, FL16709-R7, Certainteed underlay FL9777-R14","Cooper, Timothy",Active,Roof
4/13/2021,BCP2021-040407,Building - Construction Permit,INSTALL VINYL FENCE 62 FT AND DOOR,NORA PONS ORLANDO,Active,Fence
4/13/2021,BCP2021-040406,Building - Construction Permit,"Online Permit - <300K - remove existing and install new flat, 11sq, FL16709-R7, Certainteed underlay FL9777-R14","Gerling,Brannon",Active,Roof
4/13/2021,BCP2021-040404,Building - Construction Permit,SWO2021-03055. INSTALL 6FT HIGH WOOD FENCE (GOOD SIDE MUST FACE OUT). FENCE LENGTH IS 67 LF.,CHARLES NAHRA,Active,Fence
4/13/2021,BCP2021-040403,Building - Construction Permit,INSTALL PVC FENCE 6 FT HIGH AND 68 FEET IN LENGTH.,ALISA ANN MC CARTHY,Completed,Fence
4/13/2021,BCP2021-040402,Building - Construction Permit,Online Permit - Construct New Pump House for the Golf Course Irrigation System.,CHI CHI RODRIGUEZ PUMP HOUSE,In Review,New
4/13/2021,BCP2021-040401,Building - Construction Permit,"3"" RISER PAN ROOF SCREEN ROOF ON EXISTING SLAB","LENNY, PATTI",Revisions Needed,Replacement
4/13/2021,BCP2021-040400,Building - Construction Permit,TIE INTO EXISTING SCREEN ENCLOSURE.  An (006) Easement inspection prior to any construction near the easement.,"BUCK, BRIANNA",Revisions Needed,Replacement
4/13/2021,BCP2021-040399,Building - Construction Permit,"Online Permit - <300K - Remove existing modified flat roof, Install Carlisle TPO roof system",Holjes,Active,Roof
4/13/2021,BCP2021-040398,Building - Construction Permit,"Online Permit - Reroof 66 Sq's 1/4"" ISO Tapered Flat Roof FL2533-R24; Pitch 1/12",Pinewood Village Bldg. 14,Active,Roof
4/13/2021,BCP2021-040397,Building - Construction Permit,"Online Permit - Replacement of the plaza deck and adjacent terrace balcony decks waterproofing limited to the area located above the lower parking garage area including adjoining expansion joints and planters, restoration of the elevated plaza deck slab (both top side and underside), and restoration of lower level parking garage wall areas and columns",440 West Plaza Deck & Parking Garage Restoration,In Review,Repair
4/13/2021,BCP2021-040396,Building - Construction Permit,INSULATED ROOF AND TRIMS,"KING, KELSEY",Review Approved,Replacement
4/13/2021,BCP2021-040395,Building - Construction Permit,"Online Permit -<300k, Reroof 24 Sq's Flat Roof FL2533-R24; Pitch: 1/12","Cook, Tim",Active,Roof
4/13/2021,BCP2021-040394,Building - Construction Permit,"Online Permit - <300K - Remove existing roof and install 30-yr Shingle Roof System.  FL16305, FL2569.  4/12 PITCH  20 sqs.",Hunter,Completed,Roof
4/13/2021,BCP2021-040393,Building - Construction Permit,"Online Permit - <300K - Shingle Reroof, 16 sq, 4/12 FL5259, FL10124",SR836,Active,Roof
4/13/2021,BCP2021-040391,Building - Construction Permit,"Online Permit - <300K - Remove existing roofs and install shingle and low slope roof systems.  FL16305, FL2569, FL17084.  3/12 PITCH.",Hill,Completed,Roof
4/13/2021,BCP2021-040387,Building - Construction Permit,"Online Permit - Install 24kw generator 200 amp ATS on 4"" gen pad, hooked to natural gas",Rijke Generator,Revisions Needed,Electrical
4/13/2021,BCP2021-040386,Building - Construction Permit,SWO2021-02027. REPLACE AND REBUILD DECK ON BACK OF HOME,"SCHULTZ, MARILYN",Review Approved,"New Accessory (Shed, Deck)"
4/13/2021,BCP2021-040385,Building - Construction Permit,"Online Permit - EQUAL CHANGE OUT NO ELECTRIC, 2.5 TON CONDENSER AND AIR HANDLER, 16 SEER, 5KW.",SNOW,Completed,A/C Change Out
4/12/2021,SWO2021-04012,Building/Enforcement/Stop Work Order/SWO,"***3X FEE*** PLUMBING COMPANY BEEN THERE FOR 2 DAYS, TRUCKFULS OF WOOD AND NOW A PORT-A-LET POTTY HAS BEEN DELIVERED.  NO PERMITS FOR ANY WORK BEING DONE",,Received,undefined
4/12/2021,SGN2021-04005,Building - Sign,"INSTALL MONUMENT SIGN, 30 SQFT",UNITARIAN UNIVERSALISTS,In Review,undefined
4/12/2021,BCP2021-040381,Building - Over the Counter Permit,"Online Permit - A/C Change Out - EQUAL A/C CHANGE OUT (1) 1 TON MINI- SPLIT SYSTEM (Air Handler,Condenser)",KOROVESSIS A/C,Active,A/C Change Out
4/12/2021,BCP2021-040379,Building - Over the Counter Permit,"Online Permit - Gas Line - PIPE NAT GAS TO INDOOR TNKLS WTR HTR, DRYER, RANGE, AND FUTURE BBQ. PLUMBING AND ELECTRIC PERMITTED AND INSTALLED BY OTHERS.","TOLTON, LEE",Active,Gas Line
4/12/2021,BCP2021-040378,Building - Over the Counter Permit,Online Permit - Electrical - Furnish and install Temporary Power for construction. (Add Outlets/Circuits),2314 Campbell Road,Active,Electrical
4/12/2021,BCP2021-040373,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - replace water heater,Mitchell Water Heater,Active,Water Heater Change Out
4/12/2021,BCP2021-040372,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - 50GAL ELECTRIC WATER HEATER REPLACEMENT,MARLEY,Active,Water Heater Change Out
4/12/2021,BCP2021-040369,Building - Over the Counter Permit,"Online Permit - A/C Change Out - equal change out of C/U (Rheem RP1430) & A/H (Rheem RH1T3617) 2 1/.2 ton 14 SEER Heat Pump 5 KW heater (Air Handler,Condenser)",Markham Game Room A/C,Completed,A/C Change Out
4/12/2021,BCP2021-040368,Building - Over the Counter Permit,"Online Permit - A/C Change Out - equal change out of C/U (Rheem RA1442) & A/H (Rheem RH1P4821) 3 1/2 ton 14 SEER Straight Cool 8 KW heater (Air Handler,Condenser)",Markham 2nd floor a/c,Completed,A/C Change Out
4/12/2021,BCP2021-040366,Building - Over the Counter Permit,Online Permit - Electrical - Meter can change out,9 S Corona Ave,Completed,Electrical
4/12/2021,BCP2021-040365,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - replace water heater,Young Water Heater,Active,Water Heater Change Out
4/12/2021,BCP2021-040364,Building - Over the Counter Permit,"Online Permit - A/C Change Out - EQUAL CHANGE OUT NO ELECTRIC, 2.5 TON CONDENSER AND AIR HANDLER, 15 SEER, 5KW. (Air Handler,Condenser)",MISSILDINE,Completed,A/C Change Out
